ID,SONG,DOT1,DISC1,DOT2,DISC2,DOUBLE,DOT,DISC,SINGLE,ABI
yinheyuxingdou 银河与星斗,银河与星斗,A179,"【开始】下方6-6双长绿后，爆中右上1单点。
【结束】左侧4单点。（双排一样）",B458,"【开始】左下13-右上13双长绿后，爆中左下1单点。
【结束】右侧4单点。（双排一样）",51,A179,"【开始】下方6-6双长绿后，爆中右上1单点。
【结束】左侧4单点。（双排一样）",26,1
yinian 一念,一念,A183,"【开始】B开，左下1单点。
【结束】左上6单点。",B209,"【开始】一爆结束后，爆左上67连点的7号点。
【结束】4绿条。",49,B194,"【开始】右下1单点后，爆右上向左12连点。
【结束】左下78连点。",27,2
yiwentianhuang 一吻天荒,一吻天荒,A209,"【开始】爆第二次双蓝：偏右⑥-⑥上滑双蓝。
【结束】两侧内滑⑧-⑧双蓝4/6。",B754,"【开始】上方⑩波浪绿后爆第5根蓝条：中左⑤下滑蓝。
【结束】左上角绿条&[8]型蓝条5/9。（非满分）（备注）",79,A209,"【开始】爆第二次双蓝：偏右⑥-⑥上滑双蓝。
【结束】两侧内滑⑧-⑧双蓝4/6。",40,1
yiwupangwuzhiwen 以无旁骛之吻,以无旁骛之吻,A208,"【开始】左上3单点后，爆中上偏左4单点。
【结束】左“z”型5蓝条结束。",B387,"【开始】右上12绿条后，爆左上1单点。
【结束】左下4单点。",43.1,A208,"【开始】左上3单点后，爆中上偏左4单点。
【结束】左“z”型5蓝条结束。",22,1
yiwupianpian 一舞翩翩,一舞翩翩,A100,"【开始】左上1单点后，爆中下偏左2.3单点的3点。
【结束】左下向上1.2二连点吃完。",B310,"【开始】 右下1单点后，爆中上偏右2.3单点的3点。
【结束】右上向下1.2二连点吃完。",53,A100,"【开始】左上1单点后，爆中下偏左2.3单点的3点。
【结束】左下向上1.2二连点吃完。",26,1
yoasobi,ハルジォン,A144,"【开始】中下偏右7单点(存)
【结束】中下“∞”型5蓝条，中场。",B275,"【开始】右1单点后，爆左下2.34.向左三连点。
【结束】右下10点。",56,B288,"【开始】左上3单点
【结束】右下11绿条头。",29,2
yoohoo yoohoo,YooHoo,A85,"【开始】左⑪绿条后，爆右上←①横蓝
【结束】左⑩绿条",A146,"【开始】左上⑦单点后，爆左下⑧向右蓝条(假)
【结束】右⑥⑦连点",66,A85,"【开始】左⑪绿条后，爆右上←①横蓝
【结束】左⑩绿条",27.4,1
youandi you and I,YOU AND I,A241,"【开始】右上6绿条后，爆左下789连点。
【结束】左上4绿条头。",B565,"【开始】右上6绿条后，爆左下789连点。
【结束】中左下10绿条后，右下11绿条头。",59,A241,"【开始】右上6绿条后，爆左下789连点。
【结束】左上4绿条头。",29,1
youdiantian 有点甜,有点甜,B173,"【开始】右上⑦绿条后，爆第三个单点：左上③单点。
【结束】中间③④⑤连点。（双排一样）",B212,"【开始】第二次副歌，爆第三个单点：左下③单点。
【结束】中间③④⑤连点。（双排一样）",50,B173,"【开始】右上⑦绿条后，爆第三个单点：左上③单点。
【结束】中间③④⑤连点。",25,2
youdimache 邮递马车,邮递马车,A143,"【开始】左手①-③连点后，爆右上始④弧型连点。（左手）
【结束】⑦蓝条尾&⑧蓝条头。（备注）",A195,"【开始】一爆结束后让过下方③-③双点爆左手④单点。
【结束】上方偏右⑤-⑤双点。（非满分）（备注）",86,A143,"【开始】左手①-③连点后，爆右上始④弧型连点。（左手）
【结束】⑦蓝条尾&⑧蓝条头。（备注）",45,2
yuedongperfect 乐动perfect,乐动PERFECT,B139,"【开始】右5单点后，爆右下6单点。
【结束】左下1.2.3三连点。",B171,"【开始】右6单点后，爆右下7单点
【结束】左下4单点。",49.7,B139,"【开始】右5单点后，爆右下6单点。
【结束】左下1.2.3三连点。",25,2
yuedongperfect 乐动perfect,乐动PERFECT,B139,"【开始】右5单点后，爆右下6单点。
【结束】左下1.2.3三连点。",B171,"【开始】右6单点后，爆右下7单点
【结束】左下4单点。",49.7,B139,"【开始】右5单点后，爆右下6单点。
【结束】左下1.2.3三连点。",24.9,2
yufeng 御风,御风,A124,"【开始】右下67连点后，爆左下8910.11点点点绿。
【结束】右下1234连点。",A168,"【开始】左上7单点后，爆左下89连点。
【结束】左下1234连点的3号点。",57,A157,"【开始】右上8绿条按住，爆条尾&左上910连点。
【结束】左上5点。",30,1
yuju 逾矩,逾矩,A115,"【开始】右下5绿条后，爆左下“↑”型1.2.3三连点。（假）
【结束】左2.3连点。",B264,"【开始】右上6单点后，爆中上偏右“↓”型7.8连点。(假)
【结束】右上2单点。",48.3,B264,"【开始】右上6单点后，爆中上偏右“↓”型7.8连点。(假)
【结束】右上2单点。",24.4,1
yuncengjiyi 云层记忆,云层记忆,A135,"【开始】中右下10.11点绿后，爆左手1.2连点。
【结束】左上10蓝条。3/4",B328,"【开始】中左下7长绿后，爆左上向右1-4连点。
【结束】中左上向右连点的7号点。",63,A135,"【开始】中右下10.11点绿后，爆左手1.2连点。
【结束】左上10蓝条。3/4",32,1
yunhai 晕海,晕海,A102,"【开始】空气后，爆中右上向左1-5连点。
【结束】左上7长绿条头。",A148,"【开始】中右上11长绿后，爆左上1下滑蓝条。
【结束】右上7.8连点。",41,A148,"【开始】中右上11长绿后，爆左上1下滑蓝条。
【结束】右上7.8连点。",21,2
yushengjieshini 余生皆是你,余生皆是你,A176  A161,"【开始】右下7绿条后，爆左下1单点。（存）  或【开始】偏右6单点后，爆右下7绿条。
【结束】偏右上7单点。 或 【结束】左下6蓝条尾。",B343 B342,"【开始】右上1点后，爆左下23连点。或 【开始】左上7绿条后，爆右上1单点。
【结束】右下56连点。【结束】左下4单点。",60,A161,"【开始】偏右6单点后，爆右下7绿条。
【结束】左下6绿条尾。",31,1
yushi 于是,于是,B198,"【开始】右上4绿条后，爆左上56连点。
【结束】右上9点。",B298,"【开始】偏右4点后，爆右5绿条。
【结束】右上2蓝条尾。",51,B198,"【开始】右上4绿条后，爆左上56连点。
【结束】右上9点。",28,2
yuye 雨夜,雨夜,A123,"【开始】右上1单点后，爆中右上2单点。
【结束】右上8.9.10点点绿的10绿条头。（一爆B265/307  2单点同分）",B219,"【开始】右上向下4.5.6连点后， 爆中右下7单点。
【结束】右上1.2连点。",47,B219,"【开始】右上向下4.5.6连点后， 爆中右下7单点。
【结束】右上1.2连点。",24,1
zaiyunji 在云肌,在云际,A60,"【开始】左3.4连点后，爆左上↑型5.6连点。
【结束】右7.8连点。",B192,"【开始】右1单点后，爆中上偏左↓型2.3连点。
【结束】右2蓝条结束。",51,A60,"【开始】左3.4连点后，爆左上↑型5.6连点。
【结束】右7.8连点。",26,2
zantingjian 暂停键,暂停键,A217,"【开始】右下12蓝条后，爆左123连点。
【结束】右6绿条接近结尾。",B533,"【开始】左上12蓝条后，爆右上123连点。
【结束】左下5点6绿尾。",70,A217,"【开始】右下12蓝条后，爆左123连点。
【结束】右6绿条接近结尾。",35,1
zenyangshuoqingcikedexinqing 怎样说清此刻的心情,怎样说清此刻的心情,A140,"【开始】下方1-1双长绿条后，爆左上2单点。
【结束】左上1单点。（非满分）（备注）",B260,"【开始】下方6-6双点后过7.8散点，爆中右上9单点
【结束】右上9单点。（备注）",54,B260,"【开始】下方6-6双点后过7.8散点，爆中右上9单点
【结束】右上9单点。（备注）",28,2
zero zero,ZEROからハヅメテ,A96,"【开始】左下1.2.3连点后，爆中右上向下4.5.6连点。
【结束】右上10蓝条2/3",B253,"【开始】右上1.2.3连点后，爆中左下向上4.5.6连点。
【结束】左下10蓝条2/3.",54,B253,"【开始】右上1.2.3连点后，爆中左下向上4.5.6连点。
【结束】左下10蓝条2/3.",27,2
zhaoyang 昭阳,昭阳,B323,"【开始】按住右5.6点绿的6短绿，爆条尾+中下偏左7.8.9.10四连点。
【结束】左3蓝条中。",B375,"【开始】左4.5点绿后，爆中上偏右6.7.8.9向右四连点。
【结束】右2蓝条中。",53.2,B324,"【开始】按住右5.6点绿的6短绿，爆条尾+中下偏左7.8.9.10四连点。
【结束】左3蓝条中。",27.1,1
zheishijienameduoren 这世界那么多人,这世界那么多人,B149,"【开始】左下5长绿后，爆下方1右滑蓝条。
【结束】左上4绿条头。",B229,"【开始】左上3单点后，爆上方4右滑蓝条。
【结束】左下6单点。",42,B229,"【开始】左上3单点后，爆上方4右滑蓝条。
【结束】左下6单点。",22,2
zheiyangbusuanai 这样不算爱,这样不算爱,A94,"【开始】右下“Z”型3绿条后，爆左上1单点。
【结束】左上4单点。",B315,"【开始】左上“Z”型3绿条后，爆右下1单点。
【结束】右下4单点。",44,B315,"【开始】左上“Z”型3绿条后，爆右下1单点。
【结束】右下4单点。",22,1
zhengju 证据,证据,A141,"【开始】右下4长绿后，爆左下5单点。
【结束】右下8单点。（双排一样）",B325,"【开始】右下4长绿后，爆左下1单点。
【结束】右下8单点。（B421左下1单点同分）",52,A141,"【开始】右下4长绿后，爆左下5单点。
【结束】右下8单点。（双排一样）",26,1
zhenzhengdehanzi 真正的汉子,真的汉子,B206,"【开始】左上567点点绿。
【结束】左上6蓝条。",B266,"【开始】右上12连点后，爆左下3单点。
【结束】右中蓝条尾，歌曲结束。",60,B266,"【开始】右上12连点后，爆左下3单点。
【结束】右中蓝条尾，歌曲结束。",32,2
zhidaoshijiezhongjie 直到世界终结,直到世界终结,B119,"【开始】第二次副歌，过四个点，爆中上⑤单点。
【结束】左手⑥蓝条尾&右下⑦单点。",B161,"【开始】左上⑪绿条后，爆右下①单点。
【结束】右下三连点后，左上①单点。（B161-165同分）",58,B141,"【开始】左手①②③连点后，爆右上④右滑蓝条。
【结束】蓝条尾&右上①单点。",32,2
zhidaoshijiezhongjie 直到世界终结,直到世界终结（困难版）,B281,"【开始】爆B开中下方向右①-③连点。
【结束】右手②蓝条头。（非满分）（备注）",B400,"【开始】右手⑨蓝条和左下⑩绿条后，爆右手下滑①蓝条。
【结束】右下③绿条头。",73,B284,"【开始】B开下方三连点后，爆左手下滑④蓝条。
【结束】左下③绿条头。（备注）",36,1
zhini 致你,致你,A74,"【开始】右下1单点后，爆右上23连点。
【结束】左下3单点。",B206,"【开始】右下5绿条后，爆中左上678连点。
【结束】中左上34连点。",53,A74,"【开始】右下1单点后，爆右上23连点。
【结束】左下3单点。",28,2
zhiwen 指纹,指纹,A196(存),"【开始】左上7.8点绿后，爆右中9单点。（存）
【结束】中场，右上7单点。 ",B342,"【开始】右2单点后，爆中间偏左“↙”型3.4连点
【结束】左下7.8连点  ",47.6,B367,"【开始】中间偏右1短绿按住，爆条尾+中上偏左“↙”型2.3连点。
【结束】中下3单点。",25.6,1
zhiyouniwo 只有你我,只有你我,A151,"【开始】左上1单点后，爆左下“↗”型2.3.4三连点。
【结束】右6蓝条结束。",A182,"【开始】右1单点后，爆中下偏左“↖”型2.3.4三连点。（接近双爆）
【结束】左7.8连点。",51.8,A151,"【开始】左上1单点后，爆左下“↗”型2.3.4三连点。(A182同分)
【结束】右6蓝条结束。",25.9,1
zhuanshuweidao 专属味道,专属味道（非压气带极限）,A132,"【开始】副歌开，爆中上1-1双点。（备注）
【结束】中间2-6  V字连点。（双排一样）",B278,"【开始】副歌开，爆中上1-1双点。（备注）
【结束】中间2-6  V字连点。（双排一样）",60,A132,"【开始】副歌开，爆中上1-1双点。（备注）
【结束】中间2-6  V字连点。（双排一样）",30,2
zhuore 灼热,灼热のユ,A234,"【开始】右10蓝条后，左下11绿条按住2cb爆。
【结束】右5单点。",B292,"【开始】左7.8.9三连接10绿条，绿条按住2cb。
【结束】右5单点。",63,A234,"【开始】右10蓝条后，左下11绿条按住2cb爆。
【结束】右5单点。",32,1
ziyu 自愈,自愈,A96,"【开始】中右下3单点后，爆中左下4.5连点。
【结束】右手6.7连点的6号点。",B146,"【开始】左上6单点后，爆左下7.8连点。
【结束】右手3蓝条尾。（B191右下9.10 连点同分）",49,A96,"【开始】中右下3单点后，爆中左下4.5连点。
【结束】右手6.7连点的6号点。",25,2
ziyuzile 自娱自乐,自娱自乐,A121,"【开始】右下14号点后，爆左下123连点。
【结束】右上45连点。",B279,"【开始】左上14号点后，爆右上123连点。
【结束】左下45连点。",54,A121,"【开始】右下14号点后，爆左下123连点。
【结束】右上45连点。",27,2
zuanshitang 钻石糖,钻石糖,B221,"【开始】右绿条后，爆左1.2点绿。
【结束】左3绿条头",B367,"【开始】右3点后，偏右4绿条按住1cb爆。
【结束】右5蓝条结束+左6点。",72,B367,"【开始】右3点后，偏右4绿条按住1cb爆。
【结束】右5蓝条结束+左6点。",37,2
zuishachang 醉沙场,醉沙场,A150,"【开始】左上5单点。
【结束】右上1.2连点结束。",B283,"【开始】右上4.5连点。
【结束】右下9.10连点结束。",54,A150,"【开始】左上5单点。
【结束】右上1.2连点结束。",27,1
zuoguilian 做鬼脸,做鬼脸,B316,"【开始】右下2.3连点后，爆左4.5连点的5单点。
【结束】左9蓝条结束+右上10单点。",B444,"【开始】右上7绿条按住，爆结尾+左上8起8－12无连点。
【结束】左下5单点。",63,B444,"【开始】右上7绿条按住，爆结尾+左上8起8－12无连点。
【结束】左下5单点。",32,1
